customer_id,first_name,last_name,date_of_birth,age,region,employment_status,employment_length_yrs,annual_income,risk_band,credit_score,num_prev_defaults,created_date
CUST013154,Derek,Brown,2002-05-04,23,Sheffield,Self-Employed,2.2,40300.0,Prime,766,0,2023-01-28
CUST013155,Joshua,Williams,1965-10-10,60,Birmingham,Employed,0.3,8200.0,Sub-Prime,610,1,2023-01-06
CUST013156,Elliot,Clark,1985-12-02,40,Bristol,Contractor,11.3,24200.0,Near-Prime,734,1,2024-10-05
CUST013157,Caroline,Collins,1987-10-05,38,Sheffield,Contractor,0.7,19000.0,Prime,844,0,2025-01-06
CUST013158,Gerard,Wilkins,1995-02-15,31,Glasgow,Employed,6.6,59000.0,Sub-Prime,586,0,2022-03-20
CUST013159,Hugh,Turner,1998-04-05,27,Manchester,Self-Employed,4.4,43500.0,Prime,826,0,2022-07-31
CUST013160,Hugh,Wilson,1998-04-20,27,Glasgow,Employed,6.4,38800.0,Prime,807,0,2025-09-13
CUST013161,Paul,Taylor,1996-10-18,29,Birmingham,Employed,10.0,36700.0,Near-Prime,726,0,2024-06-11
CUST013162,Sarah,Conway,1977-12-15,48,Cardiff,Self-Employed,6.1,84300.0,Prime,800,0,2025-02-22
CUST013163,Lorraine,Hughes,1999-09-18,26,Liverpool,Self-Employed,12.8,78900.0,Prime,825,0,2024-08-02
CUST013164,Lynda,Wilson,2001-03-25,24,Bristol,Retired,10.0,31600.0,Sub-Prime,661,1,2023-04-04
CUST013165,Justin,Jones,1998-11-12,27,Cardiff,Employed,8.7,44500.0,Deep Sub-Prime,567,0,2023-12-17
CUST013166,Damien,Price,1992-12-25,33,Edinburgh,Self-Employed,0.5,26600.0,Prime,773,0,2022-12-12
CUST013167,Kayleigh,Spencer,1988-08-07,37,Cardiff,Employed,6.2,22100.0,Near-Prime,701,0,2024-11-23
CUST013168,Scott,Jackson,1958-01-14,68,Leeds,Employed,5.9,53400.0,Near-Prime,713,0,2022-05-13
CUST013169,Danny,Webb,1969-06-19,56,Edinburgh,Employed,9.4,63300.0,Deep Sub-Prime,469,0,2024-10-21
CUST013170,Liam,Smith,1996-07-01,29,Leeds,Employed,12.4,19900.0,Prime,844,0,2022-11-19
CUST013171,Kenneth,Day,1956-08-17,69,Birmingham,Retired,1.1,31400.0,Prime,806,0,2023-05-25
CUST013172,Christine,Harding,1965-12-13,60,Edinburgh,Self-Employed,11.0,30500.0,Prime,786,2,2024-11-16
CUST013173,Antony,Taylor,1956-03-12,70,Glasgow,Employed,10.2,25200.0,Near-Prime,730,0,2023-09-22
CUST013174,Ricky,Watson,1992-06-04,33,London,Employed,6.6,21500.0,Deep Sub-Prime,572,0,2025-07-16
CUST013175,Stuart,Thompson,1972-10-18,53,Bristol,Employed,1.6,65900.0,Near-Prime,703,0,2022-08-05
CUST013176,Malcolm,Farrell,2002-10-21,23,Cardiff,Employed,0.9,28100.0,Prime,822,1,2025-08-22
CUST013177,Joshua,Bevan,1964-10-02,61,Sheffield,Employed,10.4,56500.0,Sub-Prime,667,2,2025-05-05
CUST013178,Judith,Mitchell,1970-02-20,56,Bristol,Employed,1.6,18700.0,Prime,765,0,2025-10-09
CUST013179,Elaine,Howard,2001-01-27,25,Edinburgh,Employed,3.8,31200.0,Prime,782,0,2025-04-08
CUST013180,Beverley,Rogers,2004-09-06,21,Cardiff,Employed,14.3,100800.0,Near-Prime,725,1,2024-06-27
CUST013181,Frederick,Jones,1960-04-23,65,Manchester,Employed,9.9,43400.0,Prime,809,0,2024-03-29
CUST013182,Chelsea,Shaw,1977-03-20,48,Sheffield,Self-Employed,8.4,19100.0,Near-Prime,731,0,2024-03-17
CUST013183,Catherine,Richards,1967-02-18,59,Edinburgh,Employed,11.4,114300.0,Sub-Prime,605,0,2022-07-12
CUST013184,Nathan,Douglas,1968-07-02,57,Glasgow,Employed,4.6,22900.0,Prime,829,0,2025-02-24
CUST013185,Christian,Davidson,1990-11-14,35,Leeds,Contractor,3.8,38800.0,Prime,775,0,2024-10-05
CUST013186,Georgia,Bailey,1956-11-09,69,Birmingham,Employed,2.6,12600.0,Prime,809,0,2025-06-11
CUST013187,Rhys,Williams,1993-09-27,32,Glasgow,Employed,5.4,38500.0,Near-Prime,683,0,2023-08-02
CUST013188,Sara,Barnes,1960-06-09,65,Manchester,Employed,3.8,35200.0,Prime,811,0,2025-12-08
CUST013189,Paige,Atkins,1983-09-28,42,Manchester,Employed,14.0,20100.0,Prime,839,0,2025-01-14
CUST013190,Paige,Moore,1993-11-28,32,Glasgow,Retired,4.4,75800.0,Prime,779,1,2025-04-15
CUST013191,Sheila,Harper,1969-12-10,56,Sheffield,Self-Employed,12.6,15700.0,Near-Prime,713,0,2023-11-22
CUST013192,Ricky,Robinson,1996-08-03,29,Manchester,Contractor,6.7,46200.0,Prime,806,0,2023-11-11
CUST013193,Dale,Dunn,2003-07-25,22,Glasgow,Employed,2.6,38300.0,Near-Prime,701,3,2022-05-29
CUST013194,Gavin,Williams,1968-05-16,57,Birmingham,Employed,10.6,153500.0,Prime,843,1,2024-11-08
CUST013195,Beverley,Phillips,1970-03-15,56,Edinburgh,Self-Employed,12.1,40000.0,Deep Sub-Prime,569,3,2022-09-20
CUST013196,Claire,Webster,1974-01-05,52,Liverpool,Employed,33.4,65200.0,Near-Prime,708,0,2022-02-18
CUST013197,Holly,Young,1983-02-03,43,Liverpool,Employed,2.1,23600.0,Deep Sub-Prime,430,1,2022-01-24
CUST013198,Danny,Johnston,1954-03-26,71,Edinburgh,Employed,0.5,35300.0,Near-Prime,704,0,2025-11-27
CUST013199,Danny,Brooks,1977-05-29,48,Birmingham,Employed,5.5,18000.0,Near-Prime,727,0,2024-02-28
CUST013200,Callum,Davis,1988-06-24,37,Leeds,Employed,2.0,54400.0,Near-Prime,686,1,2025-11-25
CUST013201,Lynn,Wood,1971-02-16,55,Edinburgh,Self-Employed,0.2,33200.0,Near-Prime,696,3,2024-11-02
CUST013202,Denise,Day,1961-08-20,64,Cardiff,Employed,6.4,52500.0,Sub-Prime,597,1,2024-05-12
CUST013203,Anna,Riley,1965-05-16,60,Glasgow,Employed,6.6,82200.0,Deep Sub-Prime,467,0,2022-12-27
CUST013204,Danny,Tomlinson,1988-05-22,37,Edinburgh,Employed,7.1,126700.0,Prime,785,0,2025-12-16
CUST013205,Eleanor,White,1962-06-14,63,Glasgow,Self-Employed,0.3,76400.0,Near-Prime,696,0,2024-01-18
CUST013206,Andrea,Miller,1993-06-07,32,Manchester,Employed,0.7,65800.0,Sub-Prime,640,0,2023-06-14
CUST013207,Danielle,Newman,1988-04-02,37,Birmingham,Employed,5.0,69600.0,Near-Prime,734,2,2022-12-07
CUST013208,Brian,Chambers,1984-10-14,41,Manchester,Employed,4.0,75800.0,Sub-Prime,625,2,2023-10-25
CUST013209,Oliver,Potter,1973-03-27,52,Glasgow,Contractor,19.4,69100.0,Near-Prime,713,0,2025-08-13
CUST013210,Robin,Reid,1969-02-27,57,Sheffield,Contractor,10.5,58500.0,Near-Prime,720,2,2023-11-25
CUST013211,Margaret,Ali,1954-04-11,71,Edinburgh,Employed,10.7,39700.0,Near-Prime,740,0,2024-11-23
CUST013212,Benjamin,Berry,1986-10-02,39,Edinburgh,Employed,9.2,16700.0,Near-Prime,747,0,2024-10-26
CUST013213,Joanne,Dobson,2000-09-06,25,Cardiff,Employed,5.5,59500.0,Prime,832,0,2025-11-07
CUST013214,George,Spencer,1969-01-10,57,Liverpool,Employed,3.0,16600.0,Prime,839,0,2025-05-10
CUST013215,Sharon,Harrison,1957-11-17,68,Glasgow,Employed,8.2,26800.0,Near-Prime,723,2,2022-06-12
CUST013216,Brett,Holt,1993-05-06,32,Cardiff,Self-Employed,3.2,43700.0,Prime,782,0,2022-12-09
CUST013217,Marilyn,Smith,1954-12-01,71,Leeds,Employed,2.3,91100.0,Sub-Prime,615,0,2022-11-16
CUST013218,Geoffrey,Gray,2002-08-10,23,Manchester,Employed,4.4,71100.0,Deep Sub-Prime,410,0,2023-02-02
CUST013219,Kevin,Wilson,1999-10-21,26,Bristol,Contractor,2.3,20100.0,Prime,843,2,2024-02-05
CUST013220,Martin,Page,1995-07-23,30,Cardiff,Employed,0.9,31900.0,Sub-Prime,670,0,2022-01-14
CUST013221,Danielle,Allen,1967-10-20,58,Glasgow,Retired,8.1,20100.0,Prime,830,2,2024-10-10
CUST013222,Matthew,Carroll,1967-07-20,58,Edinburgh,Retired,23.3,37200.0,Prime,837,0,2025-06-13
CUST013223,Kimberley,Khan,1989-10-26,36,Edinburgh,Self-Employed,8.8,20600.0,Prime,794,3,2022-03-20
CUST013224,Mitchell,Robinson,1954-03-03,72,London,Employed,3.0,24400.0,Near-Prime,694,0,2023-07-31
CUST013225,Callum,Thomas,1988-05-20,37,Leeds,Retired,6.3,41500.0,Prime,817,1,2022-08-12
CUST013226,Deborah,Clayton,1959-09-29,66,Bristol,Employed,0.9,35800.0,Prime,781,0,2023-02-24
CUST013227,Hazel,Burns,1983-09-19,42,Bristol,Employed,4.2,26300.0,Prime,789,1,2023-04-09
CUST013228,Yvonne,Dixon,1982-07-19,43,Bristol,Employed,8.2,46000.0,Prime,790,0,2024-01-13
CUST013229,Sean,Evans,1969-10-08,56,Leeds,Employed,3.1,26100.0,Near-Prime,710,1,2025-05-11
CUST013230,Benjamin,Read,1975-01-15,51,Liverpool,Employed,2.8,46900.0,Near-Prime,687,3,2023-05-26
CUST013231,Beverley,Benson,1962-04-28,63,Birmingham,Employed,0.1,19900.0,Prime,761,0,2022-02-07
CUST013232,Gerald,Cooper,1975-12-29,50,Sheffield,Contractor,10.7,18400.0,Sub-Prime,661,0,2025-11-22
CUST013233,Sara,Woods,1983-03-14,43,Edinburgh,Employed,0.4,50300.0,Near-Prime,744,0,2022-07-20
CUST013234,Barbara,Scott,1954-10-29,71,Liverpool,Contractor,2.0,32500.0,Sub-Prime,624,0,2025-11-09
CUST013235,Joshua,Johnson,2004-01-30,22,Manchester,Self-Employed,4.2,21600.0,Prime,808,0,2024-01-11
CUST013236,Irene,Morgan,1990-07-08,35,Glasgow,Self-Employed,4.4,38700.0,Prime,765,0,2022-02-05
CUST013237,Terry,Booth,1969-02-09,57,Leeds,Employed,0.2,42600.0,Prime,841,0,2024-12-26
CUST013238,Mark,Wall,1975-01-04,51,Leeds,Self-Employed,1.0,65500.0,Near-Prime,708,0,2024-04-14
CUST013239,Shirley,Butler,1959-11-23,66,London,Contractor,5.6,58500.0,Near-Prime,706,0,2025-05-31
CUST013240,Sheila,Taylor,1981-05-18,44,Bristol,Employed,0.9,84300.0,Prime,771,0,2025-12-27
CUST013241,Marcus,White,2004-01-16,22,Glasgow,Self-Employed,0.8,32400.0,Sub-Prime,646,0,2023-11-08
CUST013242,Geraldine,Williams,1975-05-28,50,Manchester,Employed,3.4,39600.0,Sub-Prime,666,0,2025-03-01
CUST013243,Shannon,Marsh,2000-08-10,25,Manchester,Employed,4.5,33100.0,Near-Prime,728,0,2025-07-04
CUST013244,Katie,Smith,2002-10-18,23,Cardiff,Employed,0.8,24400.0,Prime,823,1,2022-10-16
CUST013245,Guy,Smith,1955-06-19,70,Manchester,Self-Employed,1.5,47600.0,Near-Prime,723,0,2025-12-10
CUST013246,Linda,Cooke,1996-06-11,29,London,Employed,0.3,18600.0,Near-Prime,707,1,2025-10-20
CUST013247,Hollie,King,1978-05-08,47,Birmingham,Contractor,3.7,43400.0,Sub-Prime,615,0,2023-10-15
CUST013248,Leonard,Potts,1986-02-19,40,Leeds,Self-Employed,13.0,21300.0,Near-Prime,680,0,2025-05-07
CUST013249,Anthony,Hardy,1965-01-13,61,Bristol,Employed,4.4,25500.0,Deep Sub-Prime,445,0,2023-09-04
CUST013250,Dawn,Roberts,1997-02-19,29,Glasgow,Retired,0.2,28100.0,Near-Prime,700,2,2024-07-23
CUST013251,Jodie,Davies,2003-04-14,22,Liverpool,Self-Employed,15.0,40200.0,Prime,843,0,2022-02-25
CUST013252,Steven,Wilson,1954-10-24,71,Leeds,Retired,14.6,22200.0,Near-Prime,727,0,2023-02-05
CUST013253,Jason,Stokes,1995-11-21,30,Leeds,Employed,1.3,54800.0,Sub-Prime,673,0,2022-02-21
CUST013254,Harriet,Powell,1976-12-07,49,Sheffield,Retired,2.5,52600.0,Sub-Prime,636,0,2023-08-26
CUST013255,Catherine,Brown,1996-01-20,30,Leeds,Employed,2.1,22900.0,Prime,755,0,2022-04-23
CUST013256,Abdul,Watson,1970-07-09,55,Bristol,Self-Employed,3.3,44600.0,Prime,758,0,2023-07-13
CUST013257,Maureen,Smith,1974-03-24,51,Edinburgh,Self-Employed,4.0,31600.0,Sub-Prime,665,1,2022-03-18
CUST013258,Simon,Ball,1954-02-05,72,Glasgow,Retired,2.8,42800.0,Near-Prime,699,0,2022-02-28
CUST013259,Iain,Edwards,1954-09-16,71,Sheffield,Employed,1.5,55600.0,Near-Prime,733,0,2023-01-31
CUST013260,Tony,Johnson,1977-08-04,48,Glasgow,Employed,5.2,35700.0,Prime,847,0,2023-08-22
CUST013261,Phillip,Doyle,1989-02-19,37,Leeds,Self-Employed,0.3,47500.0,Prime,773,0,2024-04-11
CUST013262,Bruce,Thompson,1983-03-03,43,London,Employed,2.9,43500.0,Near-Prime,694,0,2023-09-24
CUST013263,Lawrence,Turner,1954-06-19,71,Edinburgh,Employed,8.4,25600.0,Sub-Prime,589,0,2024-05-06
CUST013264,Rachael,Sanders,1992-09-16,33,Edinburgh,Self-Employed,6.2,70900.0,Sub-Prime,672,0,2023-03-15
CUST013265,Diane,Macdonald,1980-02-23,46,Glasgow,Employed,5.2,26100.0,Near-Prime,703,1,2023-11-20
CUST013266,Darren,Barlow,1981-11-24,44,Birmingham,Employed,17.7,30800.0,Deep Sub-Prime,411,0,2022-10-26
CUST013267,Simon,Booth,1989-04-07,36,Bristol,Employed,6.0,47900.0,Sub-Prime,589,0,2024-07-24
CUST013268,Jason,Archer,1975-09-24,50,Birmingham,Employed,7.8,17500.0,Prime,849,0,2024-02-27
CUST013269,Ronald,King,1960-10-21,65,Sheffield,Employed,1.4,27500.0,Sub-Prime,642,0,2022-06-15
CUST013270,Jay,Williamson,1979-04-24,46,Glasgow,Employed,1.5,24600.0,Near-Prime,711,0,2024-10-18
CUST013271,Darren,Randall,1978-07-20,47,London,Employed,7.2,37300.0,Sub-Prime,612,0,2022-07-02
CUST013272,Anna,Sheppard,1978-03-25,47,Bristol,Contractor,0.7,63900.0,Sub-Prime,634,1,2022-02-04
CUST013273,Cameron,Griffiths,1974-02-26,52,Edinburgh,Employed,3.7,48300.0,Near-Prime,697,0,2022-02-03
CUST013274,Steven,Russell,1983-01-24,43,Bristol,Employed,0.7,47600.0,Sub-Prime,590,0,2023-02-03
CUST013275,Julia,Williams,1958-01-07,68,Cardiff,Contractor,6.7,44200.0,Prime,844,0,2023-03-03
CUST013276,Pamela,Baxter,1985-11-28,40,Bristol,Self-Employed,0.2,26200.0,Deep Sub-Prime,501,2,2025-01-26
CUST013277,Charlotte,Shaw,1998-03-06,28,Leeds,Employed,2.1,52400.0,Near-Prime,727,0,2025-06-25
CUST013278,Kayleigh,Thomas,1960-02-01,66,Leeds,Employed,11.7,32500.0,Sub-Prime,638,0,2025-10-18
CUST013279,Charles,Harrison,1968-09-27,57,London,Self-Employed,0.5,33200.0,Sub-Prime,616,0,2022-07-08
CUST013280,Clare,Ahmed,1992-11-29,33,Sheffield,Employed,0.0,19600.0,Near-Prime,729,0,2022-03-31
CUST013281,Linda,Brookes,1964-03-18,62,Manchester,Employed,0.9,18900.0,Sub-Prime,660,0,2023-08-07
CUST013282,Amy,Bond,1959-12-16,66,London,Employed,18.6,38300.0,Sub-Prime,659,3,2025-12-01
CUST013283,Ricky,Palmer,1973-01-30,53,Leeds,Employed,2.9,37400.0,Near-Prime,700,0,2023-10-14
CUST013284,Claire,Carter,1972-06-04,53,Edinburgh,Employed,2.2,36600.0,Prime,759,0,2024-09-26
CUST013285,Lynda,Poole,1987-07-19,38,Manchester,Employed,1.9,36700.0,Prime,755,3,2022-10-07
CUST013286,Jill,Herbert,1970-04-11,55,Bristol,Employed,1.3,39400.0,Sub-Prime,664,0,2024-10-28
CUST013287,Julian,Gallagher,1990-01-28,36,Bristol,Self-Employed,5.4,35600.0,Sub-Prime,642,0,2025-10-21
CUST013288,Craig,Davis,1957-10-04,68,Edinburgh,Employed,34.1,45000.0,Deep Sub-Prime,504,0,2025-05-20
CUST013289,Louise,Donnelly,1969-08-25,56,Sheffield,Self-Employed,1.5,23500.0,Near-Prime,721,0,2023-02-27
CUST013290,Jill,Davies,2003-12-07,22,Bristol,Employed,3.7,27300.0,Prime,787,0,2025-04-07
CUST013291,Marilyn,Warren,1986-09-25,39,Sheffield,Contractor,6.7,24100.0,Sub-Prime,638,0,2022-09-02
CUST013292,Clare,Morris,1992-07-12,33,Cardiff,Contractor,6.0,30700.0,Deep Sub-Prime,508,0,2023-05-20
CUST013293,Colin,Edwards,1992-04-14,33,Manchester,Self-Employed,12.7,30200.0,Near-Prime,723,0,2023-02-18
CUST013294,Melanie,Walker,1973-07-19,52,Bristol,Employed,1.1,54300.0,Prime,843,0,2024-06-12
CUST013295,Michael,Gregory,1973-12-25,52,Bristol,Retired,0.7,34200.0,Deep Sub-Prime,502,0,2024-06-11
CUST013296,Dylan,Cooper,1998-02-16,28,Manchester,Self-Employed,4.4,45100.0,Deep Sub-Prime,400,0,2025-08-14
CUST013297,Paige,Smith,2004-12-11,21,Liverpool,Employed,4.8,134600.0,Near-Prime,730,0,2023-09-22
CUST013298,Rosemary,Nash,1969-02-21,57,Leeds,Employed,12.1,30200.0,Prime,765,0,2025-03-09
CUST013299,Yvonne,Cox,1972-11-09,53,Birmingham,Contractor,14.6,72000.0,Prime,815,0,2025-05-28
CUST013300,Olivia,Moore,1987-06-01,38,Manchester,Employed,0.7,20100.0,Sub-Prime,628,1,2024-09-27
CUST013301,Norman,Jones,1985-08-10,40,Leeds,Employed,2.3,29400.0,Near-Prime,734,1,2024-10-31
CUST013302,Ellie,Nelson,1996-08-19,29,London,Employed,3.9,13800.0,Prime,810,1,2023-10-12
CUST013303,Alexandra,Jones,1970-07-04,55,Glasgow,Employed,5.1,31600.0,Prime,752,0,2022-11-16
CUST013304,Melanie,Thomas,1983-12-27,42,London,Retired,13.3,21600.0,Prime,809,0,2023-01-21
CUST013305,Sean,Dodd,1971-11-01,54,Leeds,Employed,15.2,18800.0,Prime,819,0,2024-05-24
CUST013306,Shannon,Murphy,1959-12-15,66,Birmingham,Retired,10.1,47100.0,Prime,827,0,2023-10-20
CUST013307,Shannon,Bradshaw,1961-10-21,64,Sheffield,Employed,0.2,157400.0,Deep Sub-Prime,514,1,2023-04-22
CUST013308,Tracy,Gough,1983-03-23,42,Glasgow,Retired,0.3,36500.0,Prime,835,0,2023-11-03
CUST013309,Annette,Watson,1982-02-07,44,Manchester,Self-Employed,1.3,35300.0,Sub-Prime,600,0,2025-03-16
CUST013310,Hazel,Morrison,1957-01-29,69,Liverpool,Self-Employed,3.5,23500.0,Sub-Prime,642,1,2024-07-02
CUST013311,Grace,Barrett,1961-05-17,64,Liverpool,Employed,0.4,50500.0,Prime,751,0,2023-07-21
CUST013312,Jessica,Bull,1964-04-25,61,Edinburgh,Self-Employed,5.6,50800.0,Near-Prime,727,0,2022-07-16
CUST013313,Melissa,Moss,1976-06-26,49,London,Retired,3.7,52300.0,Prime,820,0,2024-08-07
CUST013314,Nathan,Parkin,1967-07-05,58,Manchester,Self-Employed,4.5,15600.0,Prime,761,0,2025-09-05
CUST013315,Jean,Brady,1992-08-08,33,Glasgow,Employed,1.5,45900.0,Deep Sub-Prime,522,0,2025-08-08
CUST013316,Melanie,James,1954-03-26,71,Edinburgh,Self-Employed,2.4,40600.0,Prime,807,1,2023-10-16
CUST013317,Lucy,Newton,2004-05-08,21,Manchester,Contractor,1.8,21900.0,Prime,839,0,2022-07-01
CUST013318,Teresa,Patel,1954-12-16,71,Cardiff,Employed,1.1,37300.0,Near-Prime,745,0,2024-10-10
CUST013319,Phillip,Roberts,1982-11-07,43,Cardiff,Employed,1.1,66700.0,Prime,837,1,2025-02-13
CUST013320,Naomi,Davies,1993-05-29,32,Edinburgh,Contractor,5.5,75200.0,Prime,817,0,2023-10-08
CUST013321,Jordan,Adams,1986-03-06,40,Cardiff,Self-Employed,5.2,52400.0,Prime,796,1,2025-08-22
CUST013322,Katie,Jones,1972-01-22,54,London,Employed,1.6,89900.0,Sub-Prime,625,0,2024-01-18
CUST013323,Abdul,Hancock,1960-09-23,65,Leeds,Employed,4.9,38700.0,Sub-Prime,617,1,2025-06-04
CUST013324,Jade,Curtis,1983-10-26,42,Leeds,Contractor,9.7,40300.0,Near-Prime,682,1,2022-03-28
CUST013325,Julie,Turner,1962-05-07,63,Leeds,Employed,12.3,29900.0,Sub-Prime,595,0,2025-03-10
CUST013326,Bethan,Cunningham,1954-06-03,71,Cardiff,Self-Employed,0.7,28200.0,Near-Prime,689,0,2023-07-27
CUST013327,Douglas,Richards,1972-05-16,53,Sheffield,Employed,9.6,25000.0,Near-Prime,702,0,2022-02-25
CUST013328,Jasmine,Marshall,1996-09-20,29,Sheffield,Employed,9.6,36300.0,Near-Prime,690,0,2025-09-26
CUST013329,Danny,Hale,1989-10-20,36,Glasgow,Employed,1.3,89900.0,Near-Prime,713,0,2023-05-18
CUST013330,Lauren,McCarthy,1962-03-04,64,Edinburgh,Contractor,9.7,19800.0,Sub-Prime,601,2,2024-09-05
CUST013331,Abigail,Smith,1967-11-28,58,Edinburgh,Retired,3.2,27500.0,Near-Prime,735,0,2025-11-09
CUST013332,Georgina,Phillips,1971-05-10,54,Liverpool,Employed,2.8,14500.0,Prime,767,0,2023-06-07
CUST013333,Tom,Ellis,2003-01-10,23,Liverpool,Employed,0.8,37200.0,Near-Prime,738,3,2024-10-13
CUST013334,Janet,Hewitt,1985-05-23,40,Birmingham,Employed,0.4,70100.0,Prime,809,0,2025-12-30
CUST013335,Ellie,Bolton,2004-05-28,21,Sheffield,Employed,3.0,16400.0,Prime,752,1,2023-01-11
CUST013336,Hollie,Dixon,1976-03-12,50,Leeds,Employed,0.8,34300.0,Near-Prime,712,0,2022-10-13
CUST013337,Lindsey,Franklin,1953-05-25,72,Liverpool,Employed,4.1,40300.0,Prime,804,0,2023-06-03
CUST013338,Anna,Sutton,1954-12-21,71,Leeds,Employed,4.6,19500.0,Near-Prime,732,0,2022-12-02
CUST013339,Joyce,Patterson,1953-11-06,72,Cardiff,Employed,18.1,34700.0,Sub-Prime,587,0,2024-01-01
CUST013340,Pauline,Clarke,2003-02-08,23,Leeds,Employed,8.7,28100.0,Sub-Prime,585,0,2024-08-28
CUST013341,Bethan,Russell,2001-04-09,24,Cardiff,Employed,0.4,25500.0,Prime,818,1,2024-01-08
CUST013342,Alexandra,Mills,1979-08-27,46,Manchester,Employed,0.8,50700.0,Prime,769,0,2024-02-28
CUST013343,Jean,Howard,1991-01-13,35,Manchester,Employed,0.9,29400.0,Prime,840,0,2025-01-19
CUST013344,Kimberley,Scott,1990-12-19,35,Cardiff,Employed,1.6,51900.0,Sub-Prime,613,2,2025-07-31
CUST013345,Leah,Robinson,1963-11-25,62,Sheffield,Employed,15.1,44700.0,Prime,833,0,2025-06-23
CUST013346,Daniel,Henry,1980-08-09,45,London,Retired,3.1,25400.0,Near-Prime,734,0,2025-12-08
CUST013347,Kathryn,Henderson,1982-01-03,44,Sheffield,Employed,4.2,30900.0,Near-Prime,680,0,2025-05-09
CUST013348,Christian,Hobbs,1996-06-21,29,Manchester,Employed,4.3,63400.0,Prime,821,0,2023-11-08
CUST013349,Stewart,Pritchard,1999-07-17,26,Manchester,Employed,7.1,52800.0,Prime,789,0,2022-09-25
CUST013350,Grace,Hunt,1996-10-28,29,Bristol,Employed,6.3,51200.0,Near-Prime,721,0,2025-06-02
CUST013351,Dominic,Marshall,1972-08-08,53,Bristol,Employed,21.1,27200.0,Prime,762,0,2022-03-13
CUST013352,Hayley,Gibbs,1957-01-11,69,Manchester,Self-Employed,15.8,35500.0,Prime,817,1,2023-09-11
CUST013353,Ann,Evans,1960-02-28,66,Manchester,Employed,0.5,39500.0,Prime,794,1,2024-01-13
CUST013354,Jade,Davies,1986-11-29,39,London,Employed,1.1,22700.0,Near-Prime,732,0,2023-02-02
CUST013355,Ricky,Hughes,1962-09-03,63,Edinburgh,Self-Employed,2.5,69300.0,Near-Prime,697,0,2023-10-15
CUST013356,Lynne,Turner,1972-10-08,53,Edinburgh,Self-Employed,1.2,40600.0,Near-Prime,705,0,2024-06-29
CUST013357,Janet,O'Connor,1960-10-11,65,Sheffield,Employed,12.6,35700.0,Near-Prime,708,0,2024-11-22
CUST013358,Kimberley,Shepherd,1982-04-29,43,Glasgow,Retired,1.7,37500.0,Near-Prime,732,0,2025-08-20
CUST013359,Megan,Roberts,1999-11-25,26,Edinburgh,Self-Employed,0.7,33100.0,Prime,849,0,2023-06-17
CUST013360,Edward,Ward,1994-07-05,31,Leeds,Contractor,1.6,59900.0,Sub-Prime,678,0,2022-06-03
CUST013361,Lynda,Ford,1979-08-05,46,Liverpool,Self-Employed,7.1,12900.0,Prime,764,0,2023-10-26
CUST013362,Alice,Hill,1994-11-23,31,London,Employed,2.9,50700.0,Near-Prime,717,0,2024-01-17
CUST013363,Natasha,Sanders,1995-09-13,30,Leeds,Self-Employed,1.9,35300.0,Prime,790,0,2022-03-25
CUST013364,Aimee,Parker,1985-09-20,40,London,Employed,0.0,44800.0,Near-Prime,744,0,2024-03-24
CUST013365,Dominic,Stevens,1957-06-26,68,Liverpool,Contractor,8.2,52100.0,Sub-Prime,601,1,2025-08-13
CUST013366,Mohammad,West,2004-03-07,22,Bristol,Employed,3.2,35900.0,Prime,817,2,2024-06-19
CUST013367,Patrick,Martin,1954-06-05,71,Leeds,Employed,10.3,44100.0,Prime,750,0,2025-04-12
CUST013368,Clifford,Barnes,1985-11-11,40,Manchester,Employed,6.6,21900.0,Deep Sub-Prime,513,0,2025-07-15
CUST013369,Marion,Taylor,1982-08-03,43,Birmingham,Self-Employed,2.9,13500.0,Prime,817,0,2022-09-30
CUST013370,Ricky,Johnson,2004-10-01,21,Sheffield,Contractor,13.9,54800.0,Near-Prime,690,0,2022-06-01
CUST013371,Paul,Green,1990-10-03,35,Leeds,Employed,3.3,22400.0,Prime,832,0,2023-08-13
CUST013372,Melissa,Dawson,1998-12-16,27,Cardiff,Employed,1.8,59300.0,Prime,758,0,2025-11-10
CUST013373,Molly,Hardy,1994-09-28,31,Birmingham,Contractor,8.3,50700.0,Sub-Prime,648,1,2024-09-28
CUST013374,Clive,Allen,2000-06-03,25,Sheffield,Contractor,2.1,54300.0,Sub-Prime,607,0,2023-04-12
CUST013375,Marcus,Thomas,1981-10-17,44,Leeds,Employed,0.8,26500.0,Near-Prime,698,0,2022-04-16
CUST013376,Joanna,Bryan,1960-06-15,65,Edinburgh,Employed,1.4,31200.0,Near-Prime,706,0,2023-12-19
CUST013377,Neil,Smith,1993-12-22,32,Manchester,Contractor,6.4,60600.0,Deep Sub-Prime,445,0,2025-11-22
CUST013378,Marie,Stone,1977-06-26,48,Birmingham,Employed,0.7,22200.0,Sub-Prime,659,0,2022-05-08
CUST013379,Jacob,Day,1997-08-25,28,Liverpool,Employed,1.9,24800.0,Deep Sub-Prime,496,0,2022-10-20
CUST013380,Lynne,Bradley,1968-11-10,57,Cardiff,Employed,5.5,27700.0,Sub-Prime,667,0,2025-03-10
CUST013381,Laura,Gibbs,1957-03-25,68,Edinburgh,Employed,16.7,60700.0,Prime,813,0,2023-08-21
CUST013382,Gail,Williams,1982-08-03,43,Liverpool,Self-Employed,1.7,31100.0,Prime,807,0,2024-06-19
